,rt,response,subj_idx,condition,correct,stimulus
481,0.3050954,1,2,1,1,1
482,0.2477613,1,2,1,1,1
483,0.3481531,1,2,1,1,1
484,NA,0,2,1,1,0
485,0.3280512,1,2,1,1,1
486,0.3300176,1,2,1,1,1
487,0.3221775,1,2,1,1,1
488,0.349909,1,2,1,1,1
489,0.3726366,1,2,1,1,1
490,0.3169398,1,2,1,1,1
491,0.3613833,1,2,1,1,1
492,0.2697509,1,2,1,1,1
493,0.3565116,1,2,1,1,1
494,0.2899138,1,2,1,1,1
495,0.382896,1,2,1,1,1
496,0.2763302,1,2,1,1,1
497,NA,0,2,1,1,0
498,0.2891478,1,2,1,1,1
499,NA,0,2,1,1,0
500,0.2985573,1,2,1,1,1
501,0.23143,1,2,1,1,1
502,0.2828658,1,2,1,1,1
503,NA,0,2,1,1,0
504,0.3520152,1,2,1,1,1
505,NA,0,2,1,1,0
506,0.2738758,1,2,1,1,1
507,NA,0,2,1,1,0
508,NA,0,2,1,0,1
509,0.3207022,1,2,1,1,1
510,0.3190336,1,2,1,1,1
511,0.3082302,1,2,1,1,1
512,0.2361494,1,2,1,0,0
513,0.2467203,1,2,1,1,1
514,NA,0,2,1,1,0
515,0.3315044,1,2,1,1,1
516,0.3807911,1,2,1,1,1
517,0.2666965,1,2,1,1,1
518,0.2691414,1,2,1,1,1
519,NA,0,2,1,1,0
520,0.3210252,1,2,1,1,1
521,NA,0,2,1,1,0
522,NA,0,2,1,0,1
523,NA,0,2,1,1,0
524,0.3712163,1,2,1,1,1
525,0.3407881,1,2,1,1,1
526,NA,0,2,1,0,1
527,0.3368579,1,2,1,1,1
528,0.2857153,1,2,1,1,1
529,NA,0,2,1,1,0
530,0.3709025,1,2,1,1,1
531,0.2650455,1,2,1,0,0
532,NA,0,2,1,1,0
533,0.3149359,1,2,1,1,1
534,0.3114408,1,2,1,1,1
535,0.2931615,1,2,1,1,1
536,0.3109097,1,2,1,1,1
537,0.3221413,1,2,1,1,1
538,NA,0,2,1,0,1
539,0.2743188,1,2,1,1,1
540,0.2454539,1,2,1,1,1
541,0.2484756,1,2,1,1,1
542,0.3372201,1,2,1,1,1
543,NA,0,2,1,1,0
544,0.3368472,1,2,1,1,1
545,0.2399537,1,2,1,1,1
546,0.2231833,1,2,1,1,1
547,0.29026,1,2,1,1,1
548,NA,0,2,1,1,0
549,0.344628,1,2,1,1,1
550,NA,0,2,1,1,0
551,0.323676,1,2,1,1,1
552,0.3018919,1,2,1,1,1
553,NA,0,2,1,1,0
554,0.2713422,1,2,1,0,0
555,0.3441222,1,2,1,1,1
556,NA,0,2,1,1,0
557,0.3058569,1,2,1,1,1
558,0.3386911,1,2,1,1,1
559,0.3299407,1,2,1,1,1
560,0.2269519,1,2,1,1,1
561,NA,0,2,1,1,0
562,NA,0,2,1,0,1
563,0.3081042,1,2,1,1,1
564,0.2321317,1,2,1,1,1
565,0.2478402,1,2,1,1,1
566,0.2230868,1,2,1,1,1
567,0.295347,1,2,1,1,1
568,NA,0,2,1,1,0
